ID,Name,Price,Brand,Model,Variant,Series,Year,Kilometers,Type,Gearbox,Fuel,Status,CC,Color,Seating Capacity
12752870,2018 Mazda BT-50 GT (4X4) MY18,43990,Mazda,BT-50,GT (4X4),MY18,2018,76026,Dual Cab Utility,Manual,Diesel, Used,3196,White,5
12752871,2022 Toyota Landcruiser 70 Series GXL VDJ79R,117990,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,31,Double Cab Chassis,Manual,Diesel, Used,4461,Grey,5
12752878,2022 Volkswagen Touareg 170TDI CR MY22,89990,Volkswagen,Touareg,170TDI,CR MY22,2022,1502,Wagon,Automatic,Diesel, Demo,2967,Grey,5
12752882,2022 Volkswagen Golf 110TSI Life Mark 8 MY22.5,42990,Volkswagen,Golf,110TSI Life,Mark 8 MY22.5,2022,1505,Wagon,Automatic,Premium Unleaded Petrol, Demo,1395,White,5
12752883,2022 Volkswagen Touareg 210TDI Elegance CR MY22,109990,Volkswagen,Touareg,210TDI Elegance,CR MY22,2022,4030,Wagon,Automatic,Diesel, Demo,2967,White,5
12752895,2012 Mitsubishi Outlander LS ZH MY12,14900,Mitsubishi,Outlander,LS,ZH MY12,2012,145200,Wagon,Automatic,Unleaded Petrol, Used,2359,Silver,5
12752902,2015 Mitsubishi Triton GLX (4X4) MQ MY16,30990,Mitsubishi,Triton,GLX (4X4),MQ MY16,2015,181388,Club Cab Chassis,Manual,Diesel, Used,2440,Green,4
12752921,2008 Ford Mondeo Tdci MA,8950,Ford,Mondeo,Tdci,MA,2008,213945,Hatchback,Automatic,Diesel, Used,1997,Silver,5
12752923,2012 Holden Captiva 5 (FWD) CG MY12,8950,Holden,Captiva,5 (FWD),CG MY12,2012,228576,Wagon,Automatic,Unleaded Petrol, Used,2384,White,5
12752929,2013 Holden Commodore SS-V VF,47990,Holden,Commodore,SS-V,VF,2013,104680,Sedan,Automatic,Premium Unleaded Petrol, Used,5967,Orange,5
12752943,2019 Kia Cerato Sport YD MY18,28990,Kia,Cerato,Sport,YD MY18,2019,59490,Sedan,Automatic,Unleaded Petrol, Used,1999,White,5
12752945,2005 Toyota Hiace Slwb KDH220R,9990,Toyota,Hiace,Slwb,KDH220R,2005,544000,Van,Automatic,Diesel, Used,2494,White,3
12752946,2014 Ford Ranger XL 2.2 (4X2) PX,29990,Ford,Ranger,XL 2.2 (4X2),PX,2014,158850,Cab Chassis,Manual,Diesel, Used,2198,White,2
12752947,2018 Mitsubishi Triton Exceed (4X4) MQ MY18,46990,Mitsubishi,Triton,Exceed (4X4),MQ MY18,2018,70800,Dual Cab Utility,Automatic,Diesel, Used,2440,Green,5
12752948,2008 Toyota Landcruiser Prado GX (4X4) KDJ120R MY07,26990,Toyota,Landcruiser Prado,GX (4X4),KDJ120R MY07,2008,260850,Wagon,Automatic,Diesel, Used,2982,White,8
12752949,2017 Volkswagen Amarok TDI420 Core Edition (4X4) 2H MY17,33990,Volkswagen,Amarok,TDI420 Core Edition (4X4),2H MY17,2017,128790,Dual Cab Utility,Automatic,Diesel, Used,1968,Silver,5
12752952,2021 LDV T60 Luxe (4X4) SKC8 MY21,43990,LDV,T60,Luxe (4X4),SKC8 MY21,2021,12312,Double Cab Utility,Automatic,Diesel, Used,2776,Blue,5
12752954,2010 Toyota Hiace LWB KDH201R MY07 Upgrade,29990,Toyota,Hiace,LWB,KDH201R MY07 Upgrade,2010,82820,Van,Manual,Diesel, Used,2982,White,3
12752958,2013 Ford Kuga Trend (awd) TF,21990,Ford,Kuga,Trend (awd),TF,2013,71888,Wagon,Automatic,Premium Unleaded Petrol, Used,1596,Bronze,5
12752959,2012 Chrysler 300 Limited MY12,24990,Chrysler,300,Limited,MY12,2012,103200,Sedan,Automatic,Premium Unleaded Petrol, Used,3604,Blue,5
12752960,2014 Jeep Grand Cherokee Limited (4X4) WK MY14,31990,Jeep,Grand Cherokee,Limited (4X4),WK MY14,2014,170750,Wagon,Automatic,Diesel, Used,2987,Burgundy,5
12752961,2013 Jeep Grand Cherokee Limited (4X4) WK MY14,27990,Jeep,Grand Cherokee,Limited (4X4),WK MY14,2013,197650,Wagon,Automatic,Diesel, Used,2987,Grey,5
12752962,2017 LDV T60 Luxe (4X4) SKC8,26990,LDV,T60,Luxe (4X4),SKC8,2017,94960,Double Cab Utility,Automatic,Diesel, Used,2776,Burgundy,5
12752963,2017 Toyota Kluger Grande (4X4) GSU55R,55990,Toyota,Kluger,Grande (4X4),GSU55R,2017,85007,Wagon,Automatic,Unleaded Petrol, Used,3456,White,7
12752967,2014 Mitsubishi Outlander Aspire (4X4) ZJ MY14,30990,Mitsubishi,Outlander,Aspire (4X4),ZJ MY14,2014,108977,Wagon,Automatic,Diesel, Used,2268,Silver,7
12752968,2012 Ford Territory TS (rwd) SZ,15990,Ford,Territory,TS (rwd),SZ,2012,182370,Wagon,Automatic,Diesel, Used,2720,Blue,7
12752970,2021 Haval H2 Premium 2WD MY20,27990,Haval,H2,Premium 2WD,MY20,2021,18500,Wagon,Automatic,Premium Unleaded Petrol, Used,1497,Red,5
12752971,2019 Holden Calais (5YR) ZB,44990,Holden,Calais,(5YR),ZB,2019,3200,Liftback,Automatic,Premium Unleaded Petrol, Used,1998,Blue,5
12752974,2018 Holden Commodore RS ZB,23995,Holden,Commodore,RS,ZB,2018,183823,Liftback,Automatic,Unleaded Petrol, Used,3649,Black,5
12752975,2015 Kia Sorento SI (4X4) UM,26890,Kia,Sorento,SI (4X4),UM,2015,118170,Wagon,Automatic,Diesel, Used,2199,Grey,7
12753006,2014 Nissan Navara ST-R (4X4) D22 Series 5,17998,Nissan,Navara,ST-R (4X4),D22 Series 5,2014,194086,Dual Cab Pick-up,Manual,Diesel, Used,2488,White,5
12753062,2008 Nissan Tiida ST-L C11 MY07,4999,Nissan,Tiida,ST-L,C11 MY07,2008,178137,Sedan,Manual,Unleaded Petrol, Used,1797,White,5
12753080,2018 Toyota Hilux SR5 (4X4) GUN126R MY17,58990,Toyota,Hilux,SR5 (4X4),GUN126R MY17,2018,127697,Dual Cab Utility,Automatic,Diesel, Used,2753,Black,5
12753087,2011 Holden Commodore SV6 Thunder VE II,16980,Holden,Commodore,SV6 Thunder,VE II,2011,271925,Utility,Automatic,Unleaded Petrol, Used,3565,Blue,2
12753093,2015 Holden Commodore SS-V Redline VF II,59900,Holden,Commodore,SS-V Redline,VF II,2015,69100,Sedan,Manual,Premium Unleaded Petrol, Used,6200,White,5
12753099,2022 LDV T60 MAX Luxe (4X4) SKC8,43490,LDV,T60,MAX Luxe (4X4),SKC8,2022,10,Double Cab Utility,Automatic,Diesel, New In Stock,1996,White,5
12753142,2010 Toyota Corolla Conquest ZRE152R MY10,9000,Toyota,Corolla,Conquest,ZRE152R MY10,2010,142000,Hatchback,Manual,Unleaded Petrol, Used,1798,Grey,5
12753168,2016 Mitsubishi Triton GLS (4X4) MQ MY17,29980,Mitsubishi,Triton,GLS (4X4),MQ MY17,2016,174986,Dual Cab Utility,Automatic,Diesel, Used,2440,Black,5
12753240,2015 Ford Focus ST LZ,29990,Ford,Focus,ST,LZ,2015,59008,Hatchback,Manual,Premium Unleaded Petrol, Used,1999,White,5
12753246,2007 Toyota Hilux SR5 (4X4) KUN26R 07 Upgrade,22999,Toyota,Hilux,SR5 (4X4),KUN26R 07 Upgrade,2007,260693,Dual Cab Pick-up,Manual,Diesel, Used,2982,Blue,5
12753255,2020 Isuzu D-MAX SX LOW-Ride (4X2) TF MY19,38985,Isuzu,D-MAX,SX LOW-Ride (4X2),TF MY19,2020,18382,Cab Chassis,Manual,Diesel, Used,2999,White,2
12753274,2019 Toyota Landcruiser Prado GXL (4X4) GDJ150R MY18,69990,Toyota,Landcruiser Prado,GXL (4X4),GDJ150R MY18,2019,57482,Wagon,Automatic,Diesel, Used,2755,White,7
12753316,2009 Kia Cerato SLI TD,7250,Kia,Cerato,SLI,TD,2009,120937,Sedan,Automatic,Unleaded Petrol, Used,1998,grey,5
12753322,2017 Toyota Hilux SR GUN123R,31888,Toyota,Hilux,SR,GUN123R,2017,93638,Cab Chassis,Manual,Diesel, Used,2753,Grey,2
12753326,2016 Nissan Navara ST-X (4X4) NP300 D23,42990,Nissan,Navara,ST-X (4X4),NP300 D23,2016,66296,Dual Cab Utility,Manual,Diesel, Used,2298,White,5
12753351,2017 Ford Ranger XLT 3.2 (4X4) PX Mkii MY17,46888,Ford,Ranger,XLT 3.2 (4X4),PX Mkii MY17,2017,96000,Dual Cab Utility,Automatic,Diesel, Used,3198,Blue,5
12753353,2018 Volkswagen Amarok V6 TDI 550 Highline 2H MY18,44888,Volkswagen,Amarok,V6 TDI 550 Highline,2H MY18,2018,81811,Dual Cab Utility,Automatic,Diesel, Used,2967,White,5
12753356,2020 Hyundai I30 GO PD.3 MY20,24888,Hyundai,I30,GO,PD.3 MY20,2020,28723,Hatchback,Automatic,Unleaded Petrol, Used,1999,White,5
12753357,2019 Nissan X-Trail ST 7 Seat (2WD) T32 Series 2,29888,Nissan,X-Trail,ST 7 Seat (2WD),T32 Series 2,2019,59083,Wagon,Automatic,Unleaded Petrol, Used,2488,White,7
12753358,2019 Volvo XC60 T6 R-Design (awd) 246 MY20,68888,Volvo,XC60,T6 R-Design (awd),246 MY20,2019,31442,Wagon,Automatic,Premium Unleaded Petrol, Used,1969,Black,5
12753360,2020 Hyundai I30 GO PD.3 MY20,25980,Hyundai,I30,GO,PD.3 MY20,2020,26904,Hatchback,Automatic,Unleaded Petrol, Used,1999,White,5
12753362,2018 Ford Ranger XLS 3.2 (4X4) PX Mkii MY18,41888,Ford,Ranger,XLS 3.2 (4X4),PX Mkii MY18,2018,94760,Dual Cab Utility,Automatic,Diesel, Used,3198,White,5
12753363,2016 Isuzu D-MAX SX HI-Ride (4X2) TF MY15.5,30888,Isuzu,D-MAX,SX HI-Ride (4X2),TF MY15.5,2016,137022,Crew Cab Utility,Automatic,Diesel, Used,2999,White,5
12753365,2017 Toyota Hilux SR GGN120R,39980,Toyota,Hilux,SR,GGN120R,2017,99349,Dual Cab Utility,Automatic,Unleaded Petrol, Used,3956,White,5
12753367,2019 Nissan Qashqai ST (5YR) J11 MY18,27988,Nissan,Qashqai,ST (5YR),J11 MY18,2019,57548,Wagon,Automatic,Unleaded Petrol, Used,1997,Grey,5
12753369,2019 Hyundai Tucson Active X (fwd) TL3 MY19,31888,Hyundai,Tucson,Active X (fwd),TL3 MY19,2019,53828,Wagon,Automatic,Unleaded Petrol, Used,1999,White,5
12753371,2020 Kia Cerato S BD MY21,26500,Kia,Cerato,S,BD MY21,2020,33860,Hatchback,Automatic,Unleaded Petrol, Used,1999,White,5
12753374,2019 Toyota Kluger GXL (4X4) GSU55R,58980,Toyota,Kluger,GXL (4X4),GSU55R,2019,47000,Wagon,Automatic,Unleaded Petrol, Used,3456,Silver,7
12753378,2020 Jaguar E-Pace P250 Chequered FLG AWD (183KW) X540 MY20,71988,Jaguar,E-Pace,P250 Chequered FLG AWD (183KW),X540 MY20,2020,12851,Wagon,Automatic,Premium Unleaded Petrol, Used,1998,White,5
12753387,2012 Volvo S60 T5 R-Design F MY12,17990,Volvo,S60,T5 R-Design,F MY12,2012,139024,Sedan,Automatic,Premium Unleaded Petrol, Used,1999,Black,5
12753388,2019 Nissan Qashqai ST J11 MY18,29990,Nissan,Qashqai,ST,J11 MY18,2019,84472,Wagon,Automatic,Unleaded Petrol, Used,1997,Grey,5
12753412,2021 Mazda BT-50 GT (4X4) B30C,66950,Mazda,BT-50,GT (4X4),B30C,2021,17953,Dual Cab Pick-up,Automatic,Diesel, Used,2999,Silver,5
12753419,2018 Nissan Pathfinder ST (4X4) R52 MY17 Series 2,39950,Nissan,Pathfinder,ST (4X4),R52 MY17 Series 2,2018,67329,Wagon,Automatic,Premium Unleaded Petrol, Used,3498,White,7
12753421,2013 Nissan Pulsar ST-L B17,14990,Nissan,Pulsar,ST-L,B17,2013,120436,Sedan,Automatic,Unleaded Petrol, Used,1798,Black,5
12753448,2010 Mitsubishi Lancer ES CJ MY10,11990,Mitsubishi,Lancer,ES,CJ MY10,2010,150121,Sedan,Automatic,Unleaded Petrol, Used,1998,Grey,5
12753457,2021 Hyundai Kona N Line (awd) Os.v4 MY21,41000,Hyundai,Kona,N Line (awd),Os.v4 MY21,2021,9329,Wagon,Automatic,Unleaded Petrol, Used,1591,Black,5
12753478,2020 Audi RS Q3 2.5 Tfsi Quattro 8U MY18,105000,Audi,RS Q3,2.5 Tfsi Quattro,8U MY18,2020,19841,Wagon,Automatic,Premium Unleaded Petrol, Used,2480,WHITE,5
12753497,2015 Honda Odyssey VTI RC MY15,32990,Honda,Odyssey,VTI,RC MY15,2015,45160,Wagon,Automatic,Unleaded Petrol, Used,2356,Silver,8
12753531,2015 Mercedes-Benz CLA200 S/Brake Orangeart ED 117,24990,Mercedes-Benz,CLA200,S/Brake Orangeart ED,117,2015,183206,Wagon,Automatic,Premium Unleaded Petrol, Used,1595,Grey,5
12753551,2018 Volkswagen Passat 132 TSI 3C MY18.5,28570,Volkswagen,Passat,132 TSI,3C MY18.5,2018,55536,Wagon,Automatic,Premium Unleaded Petrol, Used,1798,White,5
12753573,2014 Jeep Grand Cherokee Limited (4X4) WK MY14,28580,Jeep,Grand Cherokee,Limited (4X4),WK MY14,2014,87764,Wagon,Automatic,Premium Unleaded Petrol, Used,3604,White,5
12753616,2022 Volvo XC40 Ultimate B5 Dark Mhev 536 MY23,69900,Volvo,XC40,Ultimate B5 Dark Mhev,536 MY23,2022,1255,Wagon,Automatic,Premium Unleaded Petrol, Demo,1969,Green,5
12753617,2017 Mercedes-Benz GLC250 D 253 MY17,59990,Mercedes-Benz,GLC250,D,253 MY17,2017,73944,Wagon,Automatic,Diesel, Used,2143,White,5
12753639,2021 Hyundai Tucson Elite (awd) NX4.V1 MY22,49990,Hyundai,Tucson,Elite (awd),NX4.V1 MY22,2021,6943,Wagon,Automatic,Diesel, Used,1998,Silver,5
12753640,2021 Hyundai Santa FE Elite Crdi (awd) Tm.v3 MY21,58888,Hyundai,Santa FE,Elite Crdi (awd),Tm.v3 MY21,2021,12832,Wagon,Automatic,Diesel, Used,2151,White,7
12753648,2014 Holden UTE SV6 VF,23000,Holden,UTE,SV6,VF,2014,176000,Utility,Automatic,Unleaded Petrol, Used,3565,Olive,2
12753671,2017 Toyota Hilux SR (4X4) GUN126R,39490,Toyota,Hilux,SR (4X4),GUN126R,2017,166218,Dual Cab Chassis,Automatic,Diesel, Used,2753,White,5
12753690,2011 Kia Grand Carnival SI VQ MY12,19830,Kia,Grand Carnival,SI,VQ MY12,2011,127160,Wagon,Automatic,Diesel, Used,2199,Silver,8
12753704,2020 Mitsubishi Pajero GLX (4X4) 7 Seat NX MY20,45888,Mitsubishi,Pajero,GLX (4X4) 7 Seat,NX MY20,2020,111272,Wagon,Automatic,Diesel, Used,3200,White,7
12753713,2021 Toyota Hilux Rugged X (4X4) GUN126R,79888,Toyota,Hilux,Rugged X (4X4),GUN126R,2021,24374,Double Cab Pick Up,Automatic,Diesel, Used,2753,White,5
12753715,2020 Toyota Hilux Rogue (4X4) GUN126R Facelift,79888,Toyota,Hilux,Rogue (4X4),GUN126R Facelift,2020,29315,Double Cab Pick Up,Automatic,Diesel, Used,2753,Silver,5
12753719,2021 Toyota Yaris Ascent Sport Mxpa10R,29888,Toyota,Yaris,Ascent Sport,Mxpa10R,2021,13380,Hatchback,Automatic,Unleaded Petrol, Used,1490,White,5
12753722,2022 Toyota Kluger Grande Hybrid AWD Axuh78R,89888,Toyota,Kluger,Grande Hybrid AWD,Axuh78R,2022,271,Wagon,Automatic,Premium Unleaded/Electric, Used,2487,Red,7
12753781,2019 Great Wall Steed (4X2) K2,16990,Great Wall,Steed,(4X2),K2,2019,28038,Cab Chassis,Manual,Diesel, Used,1996,White,2
12753785,2020 Mazda BT-50 XT (4X4) B30B,49990,Mazda,BT-50,XT (4X4),B30B,2020,66637,Dual Cab Pick-up,Manual,Diesel, Used,2999,Red,5
12753787,2017 Hyundai Tucson Active X (fwd) TL MY18,31990,Hyundai,Tucson,Active X (fwd),TL MY18,2017,58372,Wagon,Automatic,Unleaded Petrol, Used,1999,Grey,5
12753789,2017 Toyota Landcruiser Prado GXL (4X4) GDJ150R MY16,50980,Toyota,Landcruiser Prado,GXL (4X4),GDJ150R MY16,2017,186317,Wagon,Automatic,Diesel, Used,2753,Grey,7
12753818,2018 Kia Carnival S YP MY18,41990,Kia,Carnival,S,YP MY18,2018,57553,Wagon,Automatic,Unleaded Petrol, Used,3342,White,8
12753819,2016 Mazda BT-50 XTR (4X4) MY16,32950,Mazda,BT-50,XTR (4X4),MY16,2016,99304,Dual Cab Utility,Manual,Diesel, Used,3196,Blue,5
12753831,2019 Toyota RAV4 GX AWD Hybrid Axah54R,54995,Toyota,RAV4,GX AWD Hybrid,Axah54R,2019,44773,Wagon,Automatic,Unleaded Petrol/Electric, Used,2487,Red,5
12753833,2018 Toyota Camry Ascent ASV70R,32995,Toyota,Camry,Ascent,ASV70R,2018,38473,Sedan,Automatic,Unleaded Petrol, Used,2494,White,5
12753858,2019 Nissan X-Trail ST (2WD) T32 Series 2,27999,Nissan,X-Trail,ST (2WD),T32 Series 2,2019,72911,Wagon,Automatic,Unleaded Petrol, Used,2488,Grey,5
12753883,2021 Subaru Outback AWD Touring MY21,51990,Subaru,Outback,AWD Touring,MY21,2021,14121,Wagon,Automatic,Unleaded Petrol, Used,2498,Silver,5
12753896,2020 Mazda 3 G25 Astina BP,36990,Mazda,3,G25 Astina,BP,2020,22607,Sedan,Automatic,Unleaded Petrol, Used,2488,Black,5
12753912,2016 Kia Carnival S YP MY16 Update,35000,Kia,Carnival,S,YP MY16 Update,2016,125000,Wagon,Automatic,Diesel, Used,2199,Silver,8
12753943,2017 Kia Carnival Platinum YP MY17,39450,Kia,Carnival,Platinum,YP MY17,2017,104658,Wagon,Automatic,Diesel, Used,2199,Black,8
12753960,2017 Mazda 3 SP25 Astina BN MY17,21489,Mazda,3,SP25 Astina,BN MY17,2017,118390,Sedan,Automatic,Unleaded Petrol, Used,2488,Red,5
12753961,2019 Volvo XC40 T5 R-Design (awd) 536 MY20,53989,Volvo,XC40,T5 R-Design (awd),536 MY20,2019,19121,Wagon,Automatic,Premium Unleaded Petrol, Used,1969,Red,5
12753993,2014 Holden Captiva 7 LTZ (4X4) CG MY14,14990,Holden,Captiva,7 LTZ (4X4),CG MY14,2014,181831,Wagon,Automatic,Unleaded Petrol, Used,2997,Beige,7
12754012,2010 BMW 320I Executive E90 MY09,16800,BMW,320I,Executive,E90 MY09,2010,42958,Sedan,Automatic,Unleaded Petrol, Used,1995,Brown,5
12754017,2016 Volvo XC60 D5 Luxury DZ MY16,29990,Volvo,XC60,D5 Luxury,DZ MY16,2016,130071,Wagon,Automatic,Diesel, Used,2400,White,5
12754025,2013 Toyota Kluger Grande (fwd) GSU40R MY11 Upgrade,28950,Toyota,Kluger,Grande (fwd),GSU40R MY11 Upgrade,2013,105998,Wagon,Automatic,Unleaded Petrol, Used,3456,Silver,7
12754050,2022 Volkswagen Touareg 170TDI CR MY22,94990,Volkswagen,Touareg,170TDI,CR MY22,2022,1531,Wagon,Automatic,Diesel, Demo,2967,Grey,5
12754067,2021 Subaru BRZ TS MY20,47000,Subaru,BRZ,TS,MY20,2021,21200,Coupe,Manual,Premium Unleaded Petrol, Used,1998,Glossy,4
12754074,2019 Volvo XC60 T6 R-Design (awd) 246 MY20,67990,Volvo,XC60,T6 R-Design (awd),246 MY20,2019,33541,Wagon,Automatic,Premium Unleaded Petrol, Used,1969,Black,5
12754097,2019 Toyota Corolla Ascent Sport (hybrid) ZWE211R,32333,Toyota,Corolla,Ascent Sport (hybrid),ZWE211R,2019,59104,Hatchback,Automatic,Unleaded Petrol/Electric, Used,1798,White,5
12754117,2016 Kia Sportage SLI (awd) QL MY16,24900,Kia,Sportage,SLI (awd),QL MY16,2016,129851,Wagon,Automatic,Diesel, Used,1995,White,5
12754121,2017 Land Rover Discovery Sport TD4 150 SE 5 Seat LC MY17,36990,Land Rover,Discovery Sport,TD4 150 SE 5 Seat,LC MY17,2017,168099,Wagon,Automatic,Diesel, Used,1999,Grey,5
12754125,2018 BMW X4 M40I G02 MY19,98900,BMW,X4,M40I,G02 MY19,2018,36500,Coupe,Automatic,Premium Unleaded Petrol, Used,2998,White,5
12754126,2019 BMW X3 Xdrive 30I G01 MY18.5,74900,BMW,X3,Xdrive 30I,G01 MY18.5,2019,23808,Wagon,Automatic,Premium Unleaded Petrol, Used,1998,White,5
12754142,2022 Mercedes-Benz V 300 D Avantgarde MWB 447 MY22,135800,Mercedes-Benz,V,300 D Avantgarde MWB,447 MY22,2022,985,Wagon,Rear,Diesel, Demo,1950,White,7
12754143,2019 Mercedes-Benz S350 D 222 MY19.5,118800,Mercedes-Benz,S350,D,222 MY19.5,2019,106586,Saloon,Automatic,Diesel, Used,2925,White,5
12754144,2019 Holden Astra R+ BK MY19,23880,Holden,Astra,R+,BK MY19,2019,17210,Hatchback,Automatic,Premium Unleaded Petrol, Used,1399,Silver,5
12754147,2018 Ford Ranger Wildtrak 3.2 (4X4) PX Mkiii MY19,52990,Ford,Ranger,Wildtrak 3.2 (4X4),PX Mkiii MY19,2018,108674,Double Cab Pick Up,Automatic,Diesel, Used,3198,Silver,5
12754169,2017 Mercedes-Benz A45 AMG 176 MY17,75000,Mercedes-Benz,A45,AMG,176 MY17,2017,49880,Hatchback,Automatic,Premium Unleaded Petrol, Used,1991,Black,5
12754176,2017 Suzuki Ignis GL MF,16500,Suzuki,Ignis,GL,MF,2017,40360,Wagon,Automatic,Premium Unleaded Petrol, Used,1242,Green,5
12754178,2010 Holden Commodore SS VE II,70000,Holden,Commodore,SS,VE II,2010,92000,Sedan,Automatic,Premium Unleaded Petrol, Used,5967,Black,5
12754199,2019 Subaru Forester 2.5I-L (awd) MY19,38880,Subaru,Forester,2.5I-L (awd),MY19,2019,33000,Wagon,Automatic,Unleaded Petrol, Used,2498,Silver,5
12754209,2008 Mitsubishi Lancer ES CJ,6888,Mitsubishi,Lancer,ES,CJ,2008,249267,Sedan,Manual,Unleaded Petrol, Used,1998,Silver,5
12754220,2019 Lexus RX300 F-Sport AGL20R,75990,Lexus,RX300,F-Sport,AGL20R,2019,35900,Wagon,Automatic,Premium Unleaded Petrol, Used,1998,Silver,5
12754232,2012 Nissan Navara ST (4X2) D40 MY12,21990,Nissan,Navara,ST (4X2),D40 MY12,2012,211115,Dual Cab Pick-up,Manual,Diesel, Used,2488,Silver,5
12754235,2014 Nissan Navara ST-R (4X4) D22 Series 5,20000,Nissan,Navara,ST-R (4X4),D22 Series 5,2014,150000,Dual Cab Pick-up,Manual,Diesel, Used,2488,White,5
12754236,2020 Kia Cerato S BD MY21,25888,Kia,Cerato,S,BD MY21,2020,41377,Hatchback,Automatic,Unleaded Petrol, Used,1999,White,5
12754237,2016 Holden Cruze Equipe JH MY16,14990,Holden,Cruze,Equipe,JH MY16,2016,123475,Hatchback,Automatic,Unleaded Petrol, Used,1796,White,5
12754242,2010 Mazda 6 Classic GH MY09,9990,Mazda,6,Classic,GH MY09,2010,220495,Wagon,Automatic,Unleaded Petrol, Used,2488,Silver,5
12754245,2018 Kia Carnival S YP MY18,41990,Kia,Carnival,S,YP MY18,2018,59363,Wagon,Automatic,Unleaded Petrol, Used,3342,White,8
12754279,2012 Volkswagen Amarok TDI420 Trendline (4X4) 2H MY12.5,34999,Volkswagen,Amarok,TDI420 Trendline (4X4),2H MY12.5,2012,165854,Dual Cab Utility,Automatic,Diesel, Used,1968,Gold,5
12754284,2016 Subaru WRX Premium (awd) MY16,39990,Subaru,WRX,Premium (awd),MY16,2016,65302,Sedan,Automatic,Premium Unleaded Petrol, Used,1998,Black,5
12754296,2016 Hyundai I30 Active GD4 Series 2,15990,Hyundai,I30,Active,GD4 Series 2,2016,112500,Hatchback,Automatic,Unleaded Petrol, Used,1797,White,5
12754299,2012 Volkswagen Golf GTI 1K MY13,20000,Volkswagen,Golf,GTI,1K MY13,2012,68299,Hatchback,Automatic,Premium Unleaded Petrol, Used,1984,Black,5
12754307,2012 Ford Territory TX (4X4) SZ,12499,Ford,Territory,TX (4X4),SZ,2012,246139,Wagon,Automatic,Diesel, Used,2720,Grey,5
12754308,2010 Holden Captiva 5 (FWD) CG MY10,9999,Holden,Captiva,5 (FWD),CG MY10,2010,89708,Wagon,Manual,Unleaded Petrol, Used,2405,Blue,5
12754340,2005 Toyota Hilux Workmate TGN16R,6490,Toyota,Hilux,Workmate,TGN16R,2005,250000,Cab Chassis,Manual,Unleaded Petrol, Used,2694,White,3
12754396,2010 Ford Transit Extended Frame VM MY08,25990,Ford,Transit,Extended Frame,VM MY08,2010,172969,Cab Chassis,Manual,Diesel, Used,2402,White,3
12754428,2017 Subaru Forester 2.5I-L MY16,37000,Subaru,Forester,2.5I-L,MY16,2017,66000,Wagon,Automatic,Unleaded Petrol, Used,2498,White,5
12754437,2009 Toyota Corolla Ascent ZRE152R,9500,Toyota,Corolla,Ascent,ZRE152R,2009,179000,Sedan,Automatic,Unleaded Petrol, Used,1798,White,5
12754485,2021 Mercedes-Benz CLA45 S 4Matic+ C118 MY21.5,126800,Mercedes-Benz,CLA45,S 4Matic+,C118 MY21.5,2021,24760,Coupe,Automatic,Premium Unleaded Petrol, Used,1991,White,5
12754541,2018 Isuzu MU-X LS-M (4X2) UC MY18,39888,Isuzu,MU-X,LS-M (4X2),UC MY18,2018,52776,Wagon,Automatic,Diesel, Used,2999,Silver,7
12754558,2021 Mazda 6 GT SP 600S,51850,Mazda,6,GT SP,600S,2021,14095,Wagon,Automatic,Unleaded Petrol, Used,2488,White,5
12754562,2021 Mazda BT-50 GT (4X4) B30B,62450,Mazda,BT-50,GT (4X4),B30B,2021,22614,Dual Cab Pick-up,Automatic,Diesel, Used,2999,Silver,5
12754602,2018 Volkswagen Golf 110 TDI Highline AU MY18,35000,Volkswagen,Golf,110 TDI Highline,AU MY18,2018,22000,Hatchback,Automatic,Diesel, Used,1968,Grey,5
12754603,2005 Toyota Hilux SR GGN15R,9799,Toyota,Hilux,SR,GGN15R,2005,236000,Dual Cab Pick-up,Automatic,Unleaded Petrol, Used,3956,Silver,5
12754628,2016 Volkswagen Golf 92 TSI Trendline AU MY17,19500,Volkswagen,Golf,92 TSI Trendline,AU MY17,2016,72000,Hatchback,Automatic,Premium Unleaded Petrol, Used,1395,White,5
12754660,2013 Hyundai IX35 SE (fwd) LM MY13,19950,Hyundai,IX35,SE (fwd),LM MY13,2013,135000,Wagon,Automatic,Unleaded Petrol, Used,1998,Silver,5
12754667,2007 Toyota Aurion Presara GSV40R,12999,Toyota,Aurion,Presara,GSV40R,2007,145000,Sedan,Automatic,Unleaded Petrol, Used,3456,silver,5
12754685,2012 Holden Colorado LTZ (4X4) RG,18500,Holden,Colorado,LTZ (4X4),RG,2012,272000,Crew Cab Pickup,Automatic,Diesel, Used,2776,White,5
12754741,2012 Holden Captiva 7 CX (4X4) CG MY12,8000,Holden,Captiva,7 CX (4X4),CG MY12,2012,149849,Wagon,Automatic,Diesel, Used,2231,White,7
12754768,2020 Toyota RAV4 Cruiser AWD Hybrid Axah54R,57000,Toyota,RAV4,Cruiser AWD Hybrid,Axah54R,2020,36000,Wagon,Automatic,Unleaded Petrol/Electric, Used,2487,pearl,5
12754795,2017 Mazda BT-50 XT (4X2) MY16,24980,Mazda,BT-50,XT (4X2),MY16,2017,85236,Cab Chassis,Manual,Diesel, Used,2198,Silver,3
12754796,2017 Holden Commodore RS ZB,25480,Holden,Commodore,RS,ZB,2017,82527,Liftback,Automatic,Unleaded Petrol, Used,3649,Red,5
